shade_id,product_id,hex,shade_name,shade_specific,skintone,undertone,shade_specific_raw,name
102471,134,#AA6533,6W1 Sandalwood,6W1,NA,NA,6W1,Sandalwood
102472,134,#925b2d,6W2 Nutmeg,6W2,NA,NA,6W2,Nutmeg
102473,134,#77421e,7C1 Rich Mahogany,7C1,Rich,NA,7C1,Rich Mahogany
102474,134,#804c14,7C2 Sienna,7C2,NA,NA,7C2,Sienna
102475,134,#724727,7N1 Deep Amber,7N1,Deep,NA,7N1,Deep Amber
102476,134,#7e512d,7W1 Deep Spice,7W1,Deep,NA,7W1,Deep Spice
102477,134,#693d25,8C1 Rich Java,8C1,Rich,NA,8C1,Rich Java
102478,134,#5e3617,8N1 Espresso,8N1,NA,NA,8N1,Espresso
102479,134,#482c21,9N1 Ebony,9N1,NA,NA,9N1,Ebony
102480,134,#fbdcbd,0N1 Alabaster,0N1,NA,NA,0N1,Alabaster
102481,134,#efc99a,1W0 Warm Porcelain,1W0,NA,Warm,1W0,Warm Porcelain
102482,135,#edd4c7,1N0 Porcelain,1N0,NA,NA,1N0,Porcelain
102483,135,#d8beaf,1C1 Cool Bone,1C1,NA,Cool,1C1,Cool Bone
102484,135,#e8cebb,1N2 Ecru,1N2,NA,NA,1N2,Ecru
102485,135,#d9bda8,1W1 Bone,1W1,NA,NA,1W1,Bone
102486,135,#e2c09c,1W2 Sand,1W2,NA,NA,1W2,Sand
102487,135,#d3b4a2,2C1 Pure Beige,2C1,NA,NA,2C1,Pure Beige
102488,135,#e9c7b3,2C3 Fresco,2C3,NA,NA,2C3,Fresco
102489,135,#ebc4a4,2N1 Desert Beige,2N1,NA,NA,2N1,Desert Beige
102490,135,#d0b49c,2N2 Buff,2N2,NA,NA,2N2,Buff
102491,135,#eab88b,2W1 Dawn,2W1,NA,NA,2W1,Dawn
102492,135,#d3afa1,3C2 Pebble,3C2,NA,NA,3C2,Pebble
102493,135,#e1b191,3N1 Ivory Beige,3N1,NA,NA,3N1,Ivory Beige
102494,135,#d09e84,3N2 Wheat,3N2,NA,NA,3N2,Wheat
102495,135,#daaa81,3W1 Tawny,3W1,NA,NA,3W1,Tawny
102496,135,#c8a585,3W2 Cashew,3W2,NA,NA,3W2,Cashew
102497,135,#cc9d7c,4N1 Shell Beige,4N1,NA,NA,4N1,Shell Beige
102498,135,#c09e79,4N2 Spiced Sand,4N2,NA,NA,4N2,Spiced Sand
102499,135,#e09d64,4W1 Honey Bronze,4W1,NA,NA,4W1,Honey Bronze
102500,135,#b07050,5N2 Amber Honey,5N2,NA,NA,5N2,Amber Honey
102501,135,#c58056,5W1 Bronze,5W1,NA,NA,5W1,Bronze
102502,135,#b48966,5W2 Rich Caramel,5W2,Rich,NA,5W2,Rich Caramel
102503,135,#a2593d,6C1 Rich Cocoa,6C1,Rich,NA,6C1,Rich Cocoa
102504,135,#ac815e,6N1 Mocha,6N1,NA,NA,6N1,Mocha
102505,135,#874a35,6W1 Sandalwood,6W1,NA,NA,6W1,Sandalwood
102506,135,#7d4437,7N2 Rich Amber,7N2,Rich,NA,7N2,Rich Amber
102507,135,#74402f,7W2 Rich Spice,7W2,Rich,NA,7W2,Rich Spice
102508,135,#602b1e,8C2 Intense Java,8C2,NA,NA,8C2,Intense Java
102509,135,#5d3321,8N2 Rich Espresso,8N2,Rich,NA,8N2,Rich Espresso
102510,136,#e2b073,1W2 Sand,1W2,NA,NA,1W2,Sand
102511,136,#e2b28c,2W0 Warm Vanilla,2W0,NA,Warm,2W0,Warm Vanilla
102512,136,#ebc2a6,1C0 Shell,1C0,NA,NA,1C0,Shell
102513,136,#e2b689,1W1 Bone,1W1,NA,NA,1W1,Bone
102514,136,#e4aa7a,2C0 Cool Vanilla,2C0,NA,Cool,2C0,Cool Vanilla
102515,137,#cab194,0N1 Alabaster,0N1,NA,NA,0N1,Alabaster
102516,137,#d4bb91,1C1 Cool Bone,1C1,NA,Cool,1C1,Cool Bone
102517,137,#cfb295,1N1 Ivory Nude,1N1,NA,NA,1N1,Ivory Nude
102518,137,#c8a27f,1N2 Ecru,1N2,NA,NA,1N2,Ecru
102519,137,#c4ac87,1W1 Bone,1W1,NA,NA,1W1,Bone
102520,137,#b28f6c,2C0 Cool Vanilla,2C0,NA,Cool,2C0,Cool Vanilla
102521,137,#9b7f6d,2C3 Fresco,2C3,NA,NA,2C3,Fresco
102522,137,#c5a385,2N1 Desert Beige,2N1,NA,NA,2N1,Desert Beige
102523,137,#d0ae87,2W1 Dawn,2W1,NA,NA,2W1,Dawn
102524,137,#c1aa98,3C2 Pebble,3C2,NA,NA,3C2,Pebble
102525,137,#bf976b,3N1 Ivory Beige,3N1,NA,NA,3N1,Ivory Beige
102526,137,#b18852,3N2 Wheat,3N2,NA,NA,3N2,Wheat
102527,137,#c8a27e,3W1 Tawny,3W1,NA,NA,3W1,Tawny
102528,137,#a57c64,4C3 Softan,4C3,NA,NA,4C3,Softan
102529,137,#aa8868,4N1 Shell Beige,4N1,NA,NA,4N1,Shell Beige
102530,137,#ab8a6c,4N2 Spiced Sand,4N2,NA,NA,4N2,Spiced Sand
102531,137,#c59f74,4W1 Honey Bronze,4W1,NA,NA,4W1,Honey Bronze
102532,137,#806652,5C1 Rich Chestnut,5C1,Rich,NA,5C1,Rich Chestnut
102533,137,#744d26,5N2 Amber Honey,5N2,NA,NA,5N2,Amber Honey
102534,137,#8d6943,5W1 Bronze,5W1,NA,NA,5W1,Bronze
102535,137,#886443,5W2 Rich Caramel,5W2,Rich,NA,5W2,Rich Caramel
102536,137,#7a412c,6C1 Rich Cocoa,6C1,Rich,NA,6C1,Rich Cocoa
102537,137,#906d4a,6N1 Mocha,6N1,NA,NA,6N1,Mocha
102538,137,#7c694a,6W1 Sandalwood,6W1,NA,NA,6W1,Sandalwood
102539,137,#53270d,7N2 Rich Amber,7N2,Rich,NA,7N2,Rich Amber
102540,137,#906a46,7W2 Rich Spice,7W2,Rich,NA,7W2,Rich Spice
102541,137,#46321d,8C2 Intense Java,8C2,NA,NA,8C2,Intense Java
102542,137,#48210b,8N2 Rich Espresso,8N2,Rich,NA,8N2,Rich Espresso
102543,137,#292118,9N1 Ebony,9N1,NA,NA,9N1,Ebony
102544,138,#44291e,8N1 Espresso,8N1,NA,NA,8N1,Espresso
102545,138,#482c21,8C1 Rich Java,8C1,Rich,NA,8C1,Rich Java
102546,138,#52321d,7W1 Deep Spice,7W1,Deep,NA,7W1,Deep Spice
102547,138,#4d3020,7N1 Deep Amber,7N1,Deep,NA,7N1,Deep Amber
102548,138,#593920,6W1 Sandalwood,6W1,NA,NA,6W1,Sandalwood
102549,138,#503323,6N2 Truffle,6N2,NA,NA,6N2,Truffle
102550,138,#58351f,6C1 Rich Cocoa,6C1,Rich,NA,6C1,Rich Cocoa
102551,138,#613f26,5W2 Rich Caramel,5W2,Rich,NA,5W2,Rich Caramel
102552,138,#8e6338,5W1 Bronze,5W1,NA,NA,5W1,Bronze
102553,138,#a8794d,4W1 Honey Bronze,4W1,NA,NA,4W1,Honey Bronze
102554,138,#92623a,4N2 Spiced Sand,4N2,NA,NA,4N2,Spiced Sand
102555,138,#946b4b,4N1 Shell Beige,4N1,NA,NA,4N1,Shell Beige
102556,138,#966948,4C3 Softan,4C3,NA,NA,4C3,Softan
102557,138,#ab855e,3W1 Tawny,3W1,NA,NA,3W1,Tawny
102558,138,#ab845b,3N2 Wheat,3N2,NA,NA,3N2,Wheat
102559,138,#a58360,3N1 Ivory Beige,3N1,NA,NA,3N1,Ivory Beige
102560,138,#a48163,3C2 Pebble,3C2,NA,NA,3C2,Pebble
102561,138,#c3a487,2W1 Dawn,2W1,NA,NA,2W1,Dawn
102562,138,#d0ad8d,2N1 Desert Beige,2N1,NA,NA,2N1,Desert Beige
102563,138,#ba9e89,2C3 Fresco,2C3,NA,NA,2C3,Fresco
102564,138,#d1b08f,2C0 Cool Vanilla,2C0,NA,Cool,2C0,Cool Vanilla
102565,138,#caab8c,1W1 Bone,1W1,NA,NA,1W1,Bone
102566,138,#c7aa8c,1N2 Ecru,1N2,NA,NA,1N2,Ecru
102567,138,#d4b69c,1N1 Ivory Nude,1N1,NA,NA,1N1,Ivory Nude
102568,138,#c5a78f,1C1 Cool Bone,1C1,NA,Cool,1C1,Cool Bone
102569,138,#5b3822,5N2 Amber Honey,5N2,NA,NA,5N2,Amber Honey
102570,139,#ffd9b3,2N2 Buff,2N2,NA,NA,2N2,Buff
102571,139,#ffc894,3N2 Wheat,3N2,NA,NA,3N2,Wheat
102572,139,#ffca8f,3W1.5 Fawn,3W1.5,NA,NA,3W1.5,Fawn
102573,139,#fdc69a,4C1 Outdoor Beige,4C1,NA,NA,4C1,Outdoor Beige
102574,139,#f0bd81,4W1 Honey Bronze,4W1,NA,NA,4W1,Honey Bronze
102575,139,#df9253,5N2 Amber Honey,5N2,NA,NA,5N2,Amber Honey
102576,139,#e4a96c,5W1 Bronze,5W1,NA,NA,5W1,Bronze
102577,139,#e8a86d,6C1 Rich Cocoa,6C1,Rich,NA,6C1,Rich Cocoa
102578,139,#d19364,6N1 Mocha,6N1,NA,NA,6N1,Mocha
102579,139,#e7a366,6W1 Sandalwood,6W1,NA,NA,6W1,Sandalwood
102580,139,#b5754a,7N1 Deep Amber,7N1,Deep,NA,7N1,Deep Amber
102581,139,#c57f4f,7W1 Deep Spice,7W1,Deep,NA,7W1,Deep Spice
102582,139,#9d6039,8C1 Rich Java,8C1,Rich,NA,8C1,Rich Java
102583,139,#96563b,8N1 Espresso,8N1,NA,NA,8N1,Espresso
102584,139,#edc0a5,1C0 Shell,1C0,NA,NA,1C0,Shell
102585,139,#fbdbc2,1C1 Cool Bone,1C1,NA,Cool,1C1,Cool Bone
102586,139,#ffe3c1,1N1 Ivory Nude,1N1,NA,NA,1N1,Ivory Nude
102587,139,#fce3cb,1N2 Ecru,1N2,NA,NA,1N2,Ecru
102588,139,#f4d8bc,1W2 Sand,1W2,NA,NA,1W2,Sand
102589,139,#fcdbb9,2C1 Pure Beige,2C1,NA,NA,2C1,Pure Beige
102590,139,#ffdcc5,2C3 Fresco,2C3,NA,NA,2C3,Fresco
102591,139,#fbd6b3,2W1 Dawn,2W1,NA,NA,2W1,Dawn
102592,139,#fdd5a7,2W2 Rattan,2W2,NA,NA,2W2,Rattan
102593,139,#f7d2b2,3C1 Dusk,3C1,NA,NA,3C1,Dusk
102594,139,#f8d0ae,3C2 Pebble,3C2,NA,NA,3C2,Pebble
102595,139,#fccfa6,3N1 Ivory Beige,3N1,NA,NA,3N1,Ivory Beige
102596,139,#ffcea1,3W1 Tawny,3W1,NA,NA,3W1,Tawny
102597,139,#f6cca2,4N1 Shell Beige,4N1,NA,NA,4N1,Shell Beige
102598,139,#efbd84,4N2 Spiced Sand,4N2,NA,NA,4N2,Spiced Sand
102599,139,#eab27a,5W2 Rich Caramel,5W2,Rich,NA,5W2,Rich Caramel
102600,140,#ddaf95,1C1 Cool Bone,1C1,NA,Cool,1C1,Cool Bone
102601,140,#e0bc9a,1N1 Ivory Nude,1N1,NA,NA,1N1,Ivory Nude
102602,140,#DBAD8D,1N3 Creamy Vanilla,1N3,NA,NA,1N3,Creamy Vanilla
102603,140,#dcba8f,2N1 Desert Beige,2N1,NA,NA,2N1,Desert Beige
102604,140,#dcab82,2W1 Dawn,2W1,NA,NA,2W1,Dawn
102605,140,#D6AD6F,2W2 Rattan,2W2,NA,NA,2W2,Rattan
102606,140,#DCA077,2C5 Creamy Tan,2C5,NA,NA,2C5,Creamy Tan
102607,140,#cb9d7b,3N1 Ivory Beige,3N1,NA,NA,3N1,Ivory Beige
102608,140,#CF905D,3W1 Tawny,3W1,NA,NA,3W1,Tawny
102609,140,#d6a268,3W2 Cashew,3W2,NA,NA,3W2,Cashew
102610,140,#ba935a,4N2 Spiced Sand,4N2,NA,NA,4N2,Spiced Sand
102611,140,#d09b67,4W1 Honey Bronze,4W1,NA,NA,4W1,Honey Bronze
102612,140,#a27633,5W2 Rich Caramel,5W2,Rich,NA,5W2,Rich Caramel
102613,140,#D2A07C,3C4 Medium/Deep,3C4,Medium,NA,3C4,NA
102614,140,#9c6d33,6W1 Sandalwood,6W1,NA,NA,6W1,Sandalwood
102615,141,#dec2a3,1C0 Cool Porcelain,1C0,NA,Cool,1C0,Cool Porcelain
102616,141,#e8cebb,1C1 Cool Bone,1C1,NA,Cool,1C1,Cool Bone
102617,141,#e9c7b3,1N2 Ecru,1N2,NA,NA,1N2,Ecru
102618,141,#d5b17f,1W0 Warm Porcelain,1W0,NA,Warm,1W0,Warm Porcelain
102619,141,#d0af8c,1W1 Bone,1W1,NA,NA,1W1,Bone
102620,141,#cfa57c,2C0 Cool Vanilla,2C0,NA,Cool,2C0,Cool Vanilla
102621,141,#cbb29e,2C3 Fresco,2C3,NA,NA,2C3,Fresco
102622,141,#d5c0a5,2N1 Desert Beige,2N1,NA,NA,2N1,Desert Beige
102623,141,#c79d73,2W0 Warm Vanilla,2W0,NA,Warm,2W0,Warm Vanilla
102624,141,#d3b497,2W1 Dawn,2W1,NA,NA,2W1,Dawn
102625,141,#b9986e,3C0 Cool CrÄme,3C0,NA,Cool,3C0,Cool CräMe
102626,141,#d3b497,3C2 Pebble,3C2,NA,NA,3C2,Pebble
102627,141,#d6b99d,3N1 Ivory Beige,3N1,NA,NA,3N1,Ivory Beige
102628,141,#c7a480,3N2 Wheat,3N2,NA,NA,3N2,Wheat
102629,141,#cfae8a,3W1 Tawny,3W1,NA,NA,3W1,Tawny
102630,141,#ae886e,4C3 Soft Tan,4C3,NA,NA,4C3,Soft Tan
102631,141,#b79576,4N1 Shell Beige,4N1,NA,NA,4N1,Shell Beige
102632,141,#ac7e57,5N2 Amber Honey,5N2,NA,NA,5N2,Amber Honey
102633,141,#956649,6C1 Rich Cocoa,6C1,Rich,NA,6C1,Rich Cocoa
102634,141,#74402a,7W1 Deep Spice,7W1,Deep,NA,7W1,Deep Spice
102635,141,#996b41,6W1 Sandalwood,6W1,NA,NA,6W1,Sandalwood
102636,141,#5e3617,8N1 Espresso,8N1,NA,NA,8N1,Espresso
102637,142,#693e1f,003 Deep Dark with Red Undertones,003,Deep Dark,Red,003,NA
102638,142,#824c28,006 Deep Dark with Neutral Undertones,006,Deep Dark,Neutral,006,NA
102639,142,#8f5136,009 Deep with Neutral Undertones,009,Deep,Neutral,009,NA
102640,142,#a55c37,012 Deep with Red Undertones,012,Deep,Red,012,NA
102641,142,#bc6943,015 Deep with Golden Undertones,015,Deep,Golden,015,NA
102642,142,#b57154,018 Medium Deep with Red Undertones,018,Medium Deep,Red,018,NA
102643,142,#bd7844,021 Medium Deep with Golden Undertones,021,Medium Deep,Golden,021,NA
102644,142,#c47f59,024 Medium Deep with Neutral Undertones,024,Medium Deep,Neutral,024,NA
102645,142,#ca8f66,027 Medium with Neutral Undertones,027,Medium,Neutral,027,NA
102646,142,#d4986f,030 Medium with Golden Undertones,030,Medium,Golden,030,NA
102647,142,#cf9a73,033 Medium with Neutral Undertones,033,Medium,Neutral,033,NA
102648,142,#d4a37f,036 Medium with Golden Undertones,036,Medium,Golden,036,NA
102649,142,#db9f7a,039 Medium with Red Undertones,039,Medium,Red,039,NA
102650,142,#d7a683,042 Medium Light with Neutral Undertones,042,Medium,Neutral,042,NA
102651,142,#dfa576,045 Medium Light with Golden Undertones,045,Medium,Golden,045,NA
102652,142,#ecb191,048 Medium Light with Red Undertones,048,Medium,Red,048,NA
102653,142,#e4b897,051 Medium Light with Neutral Undertones,051,Medium,Neutral,051,NA
102654,142,#e3ae85,054 Light with Golden Undertones,054,Light,Golden,054,NA
102655,142,#dcac8c,057 Light with Red Undertones,057,Light,Red,057,NA
102656,142,#e6b489,060 Light with Golden Undertones,060,Light,Golden,060,NA
102657,142,#e8b999,063 Light with Neutral Undertones,063,Light,Neutral,063,NA
102658,142,#e2b595,066 Fair Light with Red Undertones,066,Fair,Red,066,NA
102659,142,#e5be96,069 Fair Light with Golden Undertones,069,Fair,Golden,069,NA
102660,142,#e4bc99,072 Fair Light with Neutral Undertones,072,Fair,Neutral,072,NA
102661,142,#f6caa4,075 Fair with Golden Undertones,075,Fair,Golden,075,NA
102662,142,#f6c9aa,078 Fair with Red Undertones,078,Fair,Red,078,NA
102663,142,#f5d3b3,081 Fair with Neutral Undertones,081,Fair,Neutral,081,NA
102664,142,#eac9b4,084 Very Fair with Neutral Undertones,084,Very Fair,Neutral,084,NA
102665,143,#d9ae92,320 laura,320,NA,NA,320,Laura
102666,143,#583127,110 fazon,110,NA,NA,110,Fazon
102667,143,#69463b,120 xia,120,NA,NA,120,Xia
102668,143,#684a3d,130 julie,130,NA,NA,130,Julie
102669,143,#895842,140 nya,140,NA,NA,140,Nya
102670,143,#7b503d,150 dequan,150,NA,NA,150,Dequan
102671,143,#7a553d,160 elliot,160,NA,NA,160,Elliot
102672,143,#96592c,170 paetynn,170,NA,NA,170,Paetynn
102673,143,#935b2a,180 annette,180,NA,NA,180,Annette
102674,143,#966a52,190 Raphaelle,190,NA,NA,190,Raphaelle
102675,143,#8b5326,200 rae,200,NA,NA,200,Rae
102676,143,#b57947,210 jessica,210,NA,NA,210,Jessica
102677,143,#a16728,220 soraya,220,NA,NA,220,Soraya
102678,143,#b0724a,230 mia,230,NA,NA,230,Mia
102679,143,#b88455,240 reilly,240,NA,NA,240,Reilly
102680,143,#c48960,250 valentine,250,NA,NA,250,Valentine
102681,143,#bf9274,260 alex,260,NA,NA,260,Alex
102682,143,#cf9a71,270 rebecca,270,NA,NA,270,Rebecca
102683,143,#cd9871,280 mac,280,NA,NA,280,Mac
102684,143,#d9ae83,290 seb,290,NA,NA,290,Seb
102685,143,#bf8f66,300 michelle,300,NA,NA,300,Michelle
102686,143,#d4a074,310 brandy,310,NA,NA,310,Brandy
102687,143,#dbae92,320 laura,320,NA,NA,320,Laura
102688,143,#d99e77,330 bensley,330,NA,NA,330,Bensley
102689,143,#c78a6c,340 koko,340,NA,NA,340,Koko
102690,143,#d6b38f,350 kb,350,NA,NA,350,Kb
102691,143,#e4b897,360 oakjoo,360,NA,NA,360,Oakjoo
102692,143,#cc9a72,370 dawn,370,NA,NA,370,Dawn
102693,143,#d3a783,380 alyssa,380,NA,NA,380,Alyssa
102694,143,#cba488,390 allie,390,NA,NA,390,Allie
102695,143,#d59e83,400 lydia,400,NA,NA,400,Lydia
102696,143,#efc39d,410 james,410,NA,NA,410,James
102697,143,#f9c491,420 annica,420,NA,NA,420,Annica
102698,143,#dcad99,430 dana,430,NA,NA,430,Dana
102699,143,#d4aa84,440 katey,440,NA,NA,440,Katey
102700,143,#dfb793,450 emily,450,NA,NA,450,Emily
102701,143,#dfc0a4,460 gretta,460,NA,NA,460,Gretta
102702,143,#e6bc9a,470 stefania,470,NA,NA,470,Stefania
102703,143,#dfbaa0,480 liam,480,NA,NA,480,Liam
102704,143,#dbb48d,490 hannah,490,NA,NA,490,Hannah
102705,143,#e0b394,500 whit,500,NA,NA,500,Whit
102706,143,#f4cc9c,510 carolina,510,NA,NA,510,Carolina
102707,143,#e1b292,520 joshua,520,NA,NA,520,Joshua
102708,143,#f0dbc2,530 terese,530,NA,NA,530,Terese
102709,144,#f4d9be,Silvette very light with Neutral undertones,NA,Very Light,Neutral,Silvette,Slivette
102710,144,#ecd5c1,Creme light with Neutral undertones,NA,Light,Neutral,Creme,Creme
102711,144,#e6cab2,Beurre light with peachy undertones,NA,Light,Peach,Beurre,Beurre
102712,144,#e6bb8e,Sable light medium with golden undertones,NA,Light Medium,Golden,Sable,Sable
102713,144,#d3a77e,Ochre medium with Neutral undertones,NA,Medium,Neutral,Ochre,Ochre
102714,144,#c49372,Suede medium tan with cool undertones,NA,Medium Tan,Cool,Suede,Suede
102715,144,#ca956c,Midi medium tan with Warm golden undertones,NA,Medium Tan,Warm,Midi,Midi
102716,144,#c6874e,Imaan medium deep with toffee undertones,NA,Medium Deep,NA,Imaan,Imaan
102717,144,#b7774c,Lustre tan with Neutral undertones,NA,Tan ,Neutral,Lustre,Lustre
102718,144,#a86646,Paloma tan with rose gold undertones,NA,Tan ,NA,Paloma,Paloma
102719,144,#b1653c,Samui deep tan with caramel undertones,NA,Deep,NA,Samui,Samui
102720,144,#984e30,Noix deep tan with Warm undertones,NA,Deep,Warm,Noix,Noix
102721,144,#8b5523,Brun deep cocoa with Neutral undertones,NA,Deep,Neutral,Brun,Brun
102722,144,#7e4536,Supreme deep rich umber with Warm undertones,NA,Deep,Warm,Supreme,Supreme
102723,144,#562b21,Minuit deep dark with mahogany undertones,NA,Deep Dark,NA,Minuit,Minuit
102724,145,#fddacc,100,100,NA,NA,100,NA
102725,145,#fee6b9,105,105,NA,NA,105,NA
102726,145,#fddbc4,110,110,NA,NA,110,NA
102727,145,#fdd4b3,120,120,NA,NA,120,NA
102728,145,#fdd4b3,130,130,NA,NA,130,NA
102729,145,#fed9b1,140,140,NA,NA,140,NA
102730,145,#fde6c5,145,145,NA,NA,145,NA
102731,145,#fdd4af,150,150,NA,NA,150,NA
102732,145,#f9c7a6,160,160,NA,NA,160,NA
102733,145,#fdd6b7,170,170,NA,NA,170,NA
102734,145,#fbcb9e,180,180,NA,NA,180,NA
102735,145,#fcd6b3,185,185,NA,NA,185,NA
102736,145,#eac196,190,190,NA,NA,190,NA
102737,145,#e8bca2,200,200,NA,NA,200,NA
102738,145,#f0b98f,210,210,NA,NA,210,NA
102739,145,#ecb483,220,220,NA,NA,220,NA
102740,145,#fdcda1,230,230,NA,NA,230,NA
102741,145,#fdcc98,235,235,NA,NA,235,NA
102742,145,#ddb895,240,240,NA,NA,240,NA
102743,145,#dca178,250,250,NA,NA,250,NA
102744,145,#eab286,255,255,NA,NA,255,NA
102745,145,#eab584,260,260,NA,NA,260,NA
102746,145,#e7af90,270,270,NA,NA,270,NA
102747,145,#edbe9a,280,280,NA,NA,280,NA
102748,145,#f2c499,290,290,NA,NA,290,NA
102749,145,#e6b385,300,300,NA,NA,300,NA
102750,145,#daac6c,310,310,NA,NA,310,NA
102751,145,#e0a372,320,320,NA,NA,320,NA
102752,145,#d69c5e,330,330,NA,NA,330,NA
102753,145,#d89d62,340,340,NA,NA,340,NA
102754,145,#cf973b,345,345,NA,NA,345,NA
102755,145,#e7b36e,350,350,NA,NA,350,NA
102756,145,#c5925a,360,360,NA,NA,360,NA
102757,145,#b78450,370,370,NA,NA,370,NA
102758,145,#c88851,380,380,NA,NA,380,NA
102759,145,#b08056,385,385,NA,NA,385,NA
102760,145,#c67f38,390,390,NA,NA,390,NA
102761,145,#b37a44,400,400,NA,NA,400,NA
102762,145,#af7c54,410,410,NA,NA,410,NA
102763,145,#a06731,420,420,NA,NA,420,NA
102764,145,#b3712e,430,430,NA,NA,430,NA
102765,145,#a26436,440,440,NA,NA,440,NA
102766,145,#9d653c,445,445,NA,NA,445,NA
102767,145,#714a2b,450,450,NA,NA,450,NA
102768,145,#9d6037,460,460,NA,NA,460,NA
102769,145,#94551e,470,470,NA,NA,470,NA
102770,145,#7a502b,480,480,NA,NA,480,NA
102771,145,#6e3f1f,490,490,NA,NA,490,NA
102772,145,#53311b,495,495,NA,NA,495,NA
102773,145,#532b1d,498,498,NA,NA,498,NA
102774,146,#f1d19f,Banana,NA,NA,NA,Banana,Banana
102775,146,#963424,Pumpkin,NA,NA,NA,Pumpkin,Pumpkin
102776,146,#dca470,Peach,NA,NA,Peach,Peach,Peach
102777,146,#fac3b9,Rose Quartz,NA,NA,NA,Rose,Quartz
102778,147,#e9b890,1,1,NA,NA,1,NA
102779,147,#e2b28e,2,2,NA,NA,2,NA
102780,147,#daa072,3,3,NA,NA,3,NA
102781,147,#bd865f,4,4,NA,NA,4,NA
102782,147,#b2774b,5,5,NA,NA,5,NA
102783,147,#a6673c,6,6,NA,NA,6,NA
102784,147,#995b36,7,7,NA,NA,7,NA
102785,147,#7f4834,8,8,NA,NA,8,NA
102786,147,#664639,9,9,NA,NA,9,NA
102787,147,#342220,10,10,NA,NA,10,NA
102788,148,#fdcfad,100,100,NA,NA,100,NA
102789,148,#ffdca6,105,105,NA,NA,105,NA
102790,148,#fdd1b0,110,110,NA,NA,110,NA
102791,148,#fdd4b3,120,120,NA,NA,120,NA
102792,148,#ebc08c,130,130,NA,NA,130,NA
102793,148,#e2b681,140,140,NA,NA,140,NA
102794,148,#eac188,145,145,NA,NA,145,NA
102795,148,#d7a880,150,150,NA,NA,150,NA
102796,148,#e9ac85,160,160,NA,NA,160,NA
102797,148,#e0ab87,170,170,NA,NA,170,NA
102798,148,#e2a978,180,180,NA,NA,180,NA
102799,148,#fcd6b3,185,185,NA,NA,185,NA
102800,148,#e0ad7f,190,190,NA,NA,190,NA
102801,148,#e3ac7f,200,200,NA,NA,200,NA
102802,148,#f0b98f,210,210,NA,NA,210,NA
102803,148,#dba47b,220,220,NA,NA,220,NA
102804,148,#dba47e,230,230,NA,NA,230,NA
102805,148,#e9ac66,235,235,NA,NA,235,NA
102806,148,#d3a076,240,240,NA,NA,240,NA
102807,148,#d99960,250,250,NA,NA,250,NA
102808,148,#e4ab64,255,255,NA,NA,255,NA
102809,148,#d6a07b,260,260,NA,NA,260,NA
102810,148,#c8865b,270,270,NA,NA,270,NA
102811,148,#c88759,280,280,NA,NA,280,NA
102812,148,#c88859,290,290,NA,NA,290,NA
102813,148,#c89163,300,300,NA,NA,300,NA
102814,148,#d1915f,310,310,NA,NA,310,NA
102815,148,#cd8e63,320,320,NA,NA,320,NA
102816,148,#d2955e,330,330,NA,NA,330,NA
102817,148,#a16c48,340,340,NA,NA,340,NA
102818,148,#c88e51,345,345,NA,NA,345,NA
102819,148,#b77b45,350,350,NA,NA,350,NA
102820,148,#af7946,360,360,NA,NA,360,NA
102821,148,#c58462,370,370,NA,NA,370,NA
102822,148,#c6845d,380,380,NA,NA,380,NA
102823,148,#b57a39,385,385,NA,NA,385,NA
102824,148,#a6693d,390,390,NA,NA,390,NA
102825,148,#a35c28,400,400,NA,NA,400,NA
102826,148,#a56031,410,410,NA,NA,410,NA
102827,148,#b3733d,420,420,NA,NA,420,NA
102828,148,#8a522d,430,430,NA,NA,430,NA
102829,148,#9b582b,440,440,NA,NA,440,NA
102830,148,#8f5825,445,445,NA,NA,445,NA
102831,148,#875430,450,450,NA,NA,450,NA
102832,148,#82472f,460,460,NA,NA,460,NA
102833,148,#764328,470,470,NA,NA,470,NA
102834,148,#6c3d24,480,480,NA,NA,480,NA
102835,148,#64371b,490,490,NA,NA,490,NA
102836,148,#572b18,495,495,NA,NA,495,NA
102837,148,#42302a,498,498,NA,NA,498,NA
102838,149,#eeded0,100,100,NA,NA,100,NA
102839,149,#f5e4d3,110,110,NA,NA,110,NA
102840,149,#f2e1d8,120,120,NA,NA,120,NA
102841,149,#f2e1d8,125,125,NA,NA,125,NA
102842,149,#efddca,130,130,NA,NA,130,NA
102843,149,#f2d9c7,140,140,NA,NA,140,NA
102844,149,#f7e0cd,150,150,NA,NA,150,NA
102845,149,#efd8c4,160,160,NA,NA,160,NA
102846,149,#ecd6c5,170,170,NA,NA,170,NA
102847,149,#e5c9aa,175,175,NA,NA,175,NA
102848,149,#efd7c0,185,185,NA,NA,185,NA
102849,149,#e1c3b4,190,190,NA,NA,190,NA
102850,149,#e2c8af,200,200,NA,NA,200,NA
102851,149,#e4cbac,210,210,NA,NA,210,NA
102852,149,#dbbb9c,220,220,NA,NA,220,NA
102853,149,#f1cbb1,225,225,NA,NA,225,NA
102854,149,#e7caa6,230,230,NA,NA,230,NA
102855,149,#e0c099,235,235,NA,NA,235,NA
102856,149,#d6bca3,240,240,NA,NA,240,NA
102857,149,#ddba9a,250,250,NA,NA,250,NA
102858,149,#d6ac8f,260,260,NA,NA,260,NA
102859,149,#d2ae8e,265,265,NA,NA,265,NA
